timestamp,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_market_cap,bitcoin_trade_count
2024-06-16 00:00:00,66190.4874891135,66190.4874891135,66190.4874891135,66190.4874891135,13472726244.723091,1304370314917.9756,0
2024-06-17 00:00:00,66615.53782131766,66615.53782131766,66615.53782131766,66615.53782131766,12650130203.722813,1313849391756.9756,0
2024-06-18 00:00:00,66460.38897909952,66460.38897909952,66460.38897909952,66460.38897909952,29409728999.276093,1309329377372.7744,0
2024-06-19 00:00:00,65109.314812190474,65109.314812190474,65109.314812190474,65109.314812190474,41386972050.31837,1282295865979.065,0
2024-06-20 00:00:00,64907.07460760319,64907.07460760319,64907.07460760319,64907.07460760319,21680698980.889107,1278699763341.0723,0
2024-06-21 00:00:00,64844.67441797763,64844.67441797763,64844.67441797763,64844.67441797763,26001551474.84426,1279317116821.3782,0
2024-06-22 00:00:00,64071.624284709695,64071.624284709695,64071.624284709695,64071.624284709695,24694310198.90943,1263258746635.2896,0
2024-06-23 00:00:00,64239.90348813148,64239.90348813148,64239.90348813148,64239.90348813148,6340606686.24879,1266336092890.8738,0
2024-06-24 00:00:00,63221.35738437477,63221.35738437477,63221.35738437477,63221.35738437477,10748270931.518738,1248188877658.2324,0
2024-06-25 00:00:00,60363.23497529626,60363.23497529626,60363.23497529626,60363.23497529626,42036553106.89028,1188964670369.4045,0
2024-06-26 00:00:00,61770.413870095355,61770.413870095355,61770.413870095355,61770.413870095355,21105562261.648533,1217935012739.8113,0
2024-06-27 00:00:00,60749.89619402014,60749.89619402014,60749.89619402014,60749.89619402014,22908540918.971207,1198205485427.564,0
2024-06-28 00:00:00,61562.64532550036,61562.64532550036,61562.64532550036,61562.64532550036,18855138893.067604,1213931985719.8025,0
2024-06-29 00:00:00,60317.09697945116,60317.09697945116,60317.09697945116,60317.09697945116,24399416695.150173,1189569860170.9426,0
2024-06-30 00:00:00,60864.44316193428,60864.44316193428,60864.44316193428,60864.44316193428,11435110883.886795,1199792912680.844,0
2024-07-01 00:00:00,62734.39383945474,62734.39383945474,62734.39383945474,62734.39383945474,17373592048.120487,1236676710888.4822,0
2024-07-02 00:00:00,62819.82226921849,62819.82226921849,62819.82226921849,62819.82226921849,25573074910.689686,1238799172479.871,0
2024-07-03 00:00:00,62042.5650371006,62042.5650371006,62042.5650371006,62042.5650371006,18100530101.689426,1222901857941.0586,0
2024-07-04 00:00:00,60244.68076433092,60244.68076433092,60244.68076433092,60244.68076433092,30348692427.02443,1186937170314.9272,0
2024-07-05 00:00:00,57189.17412408636,57189.17412408636,57189.17412408636,57189.17412408636,43112005394.93119,1130121668991.0515,0
2024-07-06 00:00:00,56739.86285107204,56739.86285107204,56739.86285107204,56739.86285107204,60081357583.2773,1118490666778.4585,0
2024-07-07 00:00:00,58230.4841542266,58230.4841542266,58230.4841542266,58230.4841542266,21293913670.919975,1147176330416.144,0
2024-07-08 00:00:00,55880.3753776708,55880.3753776708,55880.3753776708,55880.3753776708,20211914621.326435,1100452083927.7026,0
2024-07-09 00:00:00,56665.140733520275,56665.140733520275,56665.140733520275,56665.140733520275,41614266908.30467,1117615464651.686,0
2024-07-10 00:00:00,57988.30351208401,57988.30351208401,57988.30351208401,57988.30351208401,28413854577.262756,1144794688186.9604,0
2024-07-11 00:00:00,57704.202284462874,57704.202284462874,57704.202284462874,57704.202284462874,25987656347.278587,1139350681822.5857,0
2024-07-12 00:00:00,57388.192479166675,57388.192479166675,57388.192479166675,57388.192479166675,29196653598.752666,1130276546536.143,0
2024-07-13 00:00:00,57899.28895749592,57899.28895749592,57899.28895749592,57899.28895749592,25504482306.198975,1141567375406.1943,0
2024-07-14 00:00:00,59152.71913887286,59152.71913887286,59152.71913887286,59152.71913887286,16765547593.243273,1168371787725.7102,0
2024-07-15 00:00:00,60942.32773996293,60942.32773996293,60942.32773996293,60942.32773996293,21295520563.65442,1204059167828.704,0
2024-07-16 00:00:00,64835.48973321571,64835.48973321571,64835.48973321571,64835.48973321571,37810068492.862465,1277806993830.5176,0
2024-07-17 00:00:00,65162.23625234354,65162.23625234354,65162.23625234354,65162.23625234354,40914441633.09575,1284899538175.1812,0
2024-07-18 00:00:00,64136.31384360687,64136.31384360687,64136.31384360687,64136.31384360687,33459451713.593426,1266016458007.3477,0
2024-07-19 00:00:00,63959.56900809379,63959.56900809379,63959.56900809379,63959.56900809379,25976148878.632153,1261456293182.2588,0
2024-07-20 00:00:00,66689.54880734957,66689.54880734957,66689.54880734957,66689.54880734957,36994610752.230415,1316147398343.7175,0
2024-07-21 00:00:00,67206.06470614894,67206.06470614894,67206.06470614894,67206.06470614894,17353396168.041622,1325658979467.9998,0
2024-07-22 00:00:00,68088.13996324532,68088.13996324532,68088.13996324532,68088.13996324532,27078771827.95196,1343346742483.077,0
2024-07-23 00:00:00,67607.71339918874,67607.71339918874,67607.71339918874,67607.71339918874,43157593651.80313,1333201881091.7786,0
2024-07-24 00:00:00,65942.41746522837,65942.41746522837,65942.41746522837,65942.41746522837,36100536095.18872,1300963591115.5374,0
2024-07-25 00:00:00,65403.53513022529,65403.53513022529,65403.53513022529,65403.53513022529,28680123269.715443,1290447066028.3152,0
2024-07-26 00:00:00,65749.96361965332,65749.96361965332,65749.96361965332,65749.96361965332,35836896135.542854,1297125144853.139,0
2024-07-27 00:00:00,67920.2964857025,67920.2964857025,67920.2964857025,67920.2964857025,30821370069.206276,1339927966898.6016,0
2024-07-28 00:00:00,68055.40838968738,68055.40838968738,68055.40838968738,68055.40838968738,30976752616.761925,1342889431798.832,0
2024-07-29 00:00:00,68242.2474440493,68242.2474440493,68242.2474440493,68242.2474440493,17175244020.36542,1346263382369.5552,0
2024-07-30 00:00:00,66770.32091848266,66770.32091848266,66770.32091848266,66770.32091848266,42529043667.45024,1317581413497.2551,0
2024-07-31 00:00:00,66219.05102486102,66219.05102486102,66219.05102486102,66219.05102486102,28892376510.689587,1306758338817.987,0
2024-08-01 00:00:00,64679.778647032515,64679.778647032515,64679.778647032515,64679.778647032515,31403681581.194077,1275401473742.0508,0
2024-08-02 00:00:00,65357.52960767435,65357.52960767435,65357.52960767435,65357.52960767435,38911302447.60912,1289157073527.528,0
2024-08-03 00:00:00,61407.29547397454,61407.29547397454,61407.29547397454,61407.29547397454,39004321616.3716,1211854070245.47,0
2024-08-04 00:00:00,60738.7449250574,60738.7449250574,60738.7449250574,60738.7449250574,32885545023.712658,1197962170718.7737,0
2024-08-05 00:00:00,58006.206586686734,58006.206586686734,58006.206586686734,58006.206586686734,33664501541.451115,1147854905921.6433,0
2024-08-06 00:00:00,53956.26184159744,53956.26184159744,53956.26184159744,53956.26184159744,120245972389.37173,1064889039013.8289,0
2024-08-07 00:00:00,55959.84107399357,55959.84107399357,55959.84107399357,55959.84107399357,52620100833.47091,1104019419316.6865,0
2024-08-08 00:00:00,55099.95181146735,55099.95181146735,55099.95181146735,55099.95181146735,41605918903.41173,1088566703585.4303,0
2024-08-09 00:00:00,61859.03159904161,61859.03159904161,61859.03159904161,61859.03159904161,49201548320.290726,1218342891278.6091,0
2024-08-10 00:00:00,60912.588533350805,60912.588533350805,60912.588533350805,60912.588533350805,33804208928.47938,1198300504959.2505,0
2024-08-11 00:00:00,60887.70861641504,60887.70861641504,60887.70861641504,60887.70861641504,13418919090.197285,1201818989571.278,0
2024-08-12 00:00:00,58804.23449992608,58804.23449992608,58804.23449992608,58804.23449992608,21715994493.456894,1159146815397.6223,0
2024-08-13 00:00:00,59350.07433270696,59350.07433270696,59350.07433270696,59350.07433270696,39403296385.84335,1171441797233.8909,0
2024-08-14 00:00:00,60601.22317789727,60601.22317789727,60601.22317789727,60601.22317789727,31955576195.246292,1195798013190.8457,0
2024-08-15 00:00:00,58739.19382231015,58739.19382231015,58739.19382231015,58739.19382231015,28079911397.67297,1159479277227.7532,0
2024-08-16 00:00:00,57624.11692852191,57624.11692852191,57624.11692852191,57624.11692852191,33490251842.381626,1137141836825.8655,0
2024-08-17 00:00:00,58881.92579151217,58881.92579151217,58881.92579151217,58881.92579151217,30368238897.207172,1162716063850.1133,0
2024-08-18 00:00:00,59430.79163445865,59430.79163445865,59430.79163445865,59430.79163445865,12467437134.05582,1173270497431.1711,0
2024-08-19 00:00:00,58438.293742685404,58438.293742685404,58438.293742685404,58438.293742685404,17656027563.72502,1156217205294.1643,0
2024-08-20 00:00:00,59574.945812940874,59574.945812940874,59574.945812940874,59574.945812940874,24031330179.258953,1176063402361.815,0
2024-08-21 00:00:00,59060.12610074137,59060.12610074137,59060.12610074137,59060.12610074137,31470716090.619144,1166088863323.0896,0
2024-08-22 00:00:00,61144.68762866613,61144.68762866613,61144.68762866613,61144.68762866613,32960965010.60808,1207099049402.5117,0
2024-08-23 00:00:00,60387.54062321362,60387.54062321362,60387.54062321362,60387.54062321362,28170302505.847404,1192308382713.8381,0
2024-08-24 00:00:00,64049.68561555576,64049.68561555576,64049.68561555576,64049.68561555576,45038665759.42134,1261916434075.0183,0
2024-08-25 00:00:00,64157.1606134782,64157.1606134782,64157.1606134782,64157.1606134782,22029153446.354362,1264961887998.9824,0
2024-08-26 00:00:00,64265.81631272862,64265.81631272862,64265.81631272862,64265.81631272862,17875230147.044323,1269291077270.1143,0
2024-08-27 00:00:00,62922.58634676265,62922.58634676265,62922.58634676265,62922.58634676265,17894692681.091812,1242487823611.2612,0
2024-08-28 00:00:00,59526.560879590994,59526.560879590994,59526.560879590994,59526.560879590994,38131727427.91789,1176762244308.0742,0
2024-08-29 00:00:00,59015.29633887944,59015.29633887944,59015.29633887944,59015.29633887944,42018989572.42786,1166032395735.947,0
2024-08-30 00:00:00,59351.5794909728,59351.5794909728,59351.5794909728,59351.5794909728,32563333956.986053,1171762256043.917,0
2024-08-31 00:00:00,59156.246036463555,59156.246036463555,59156.246036463555,59156.246036463555,44038496614.947586,1168247205700.9673,0
2024-09-01 00:00:00,58960.23658664587,58960.23658664587,58960.23658664587,58960.23658664587,11399086336.303324,1164278309271.2642,0
2024-09-02 00:00:00,57357.71617282246,57357.71617282246,57357.71617282246,57357.71617282246,25465621877.97047,1133133027660.6194,0
2024-09-03 00:00:00,59108.73235863689,59108.73235863689,59108.73235863689,59108.73235863689,28012782290.96625,1168410293915.9832,0
2024-09-04 00:00:00,57504.538586220435,57504.538586220435,57504.538586220435,57504.538586220435,26829983370.35861,1137361604370.578,0
2024-09-05 00:00:00,57987.84601410068,57987.84601410068,57987.84601410068,57987.84601410068,37550380696.7459,1144983177152.221,0
2024-09-06 00:00:00,56132.404732088595,56132.404732088595,56132.404732088595,56132.404732088595,30005773445.693718,1109212553022.4158,0
2024-09-07 00:00:00,53923.35611071905,53923.35611071905,53923.35611071905,53923.35611071905,50260816556.81667,1065462041080.5197,0
2024-09-08 00:00:00,54150.9383589072,54150.9383589072,54150.9383589072,54150.9383589072,17048448412.007126,1068954727890.2039,0
2024-09-09 00:00:00,54792.40755768575,54792.40755768575,54792.40755768575,54792.40755768575,18644823662.23431,1085390277573.522,0
2024-09-10 00:00:00,57049.118751143265,57049.118751143265,57049.118751143265,57049.118751143265,35655419448.07046,1126840069631.8132,0
2024-09-11 00:00:00,57624.16178336144,57624.16178336144,57624.16178336144,57624.16178336144,29676093302.30697,1137928777838.5286,0
2024-09-12 00:00:00,57381.764445000474,57381.764445000474,57381.764445000474,57381.764445000474,37765652735.2964,1134292554478.847,0
2024-09-13 00:00:00,58106.951229815284,58106.951229815284,58106.951229815284,58106.951229815284,34177859933.02337,1148469900814.253,0
2024-09-14 00:00:00,60620.62747295754,60620.62747295754,60620.62747295754,60620.62747295754,31919740723.76027,1197832322916.0117,0
2024-09-15 00:00:00,60003.29940083042,60003.29940083042,60003.29940083042,60003.29940083042,15800120841.166773,1185255944124.8464,0
2024-09-16 00:00:00,59214.80226801806,59214.80226801806,59214.80226801806,59214.80226801806,17289597542.866756,1169677517083.0613,0
2024-09-17 00:00:00,58211.123231286256,58211.123231286256,58211.123231286256,58211.123231286256,32196570894.402115,1150499194409.9338,0
2024-09-18 00:00:00,60317.0319794625,60317.0319794625,60317.0319794625,60317.0319794625,34191170117.78261,1191818552363.6113,0
2024-09-19 00:00:00,61440.41208494509,61440.41208494509,61440.41208494509,61440.41208494509,40445339415.1129,1211837853548.9263,0
2024-09-20 00:00:00,62966.52931910512,62966.52931910512,62966.52931910512,62966.52931910512,41959080716.28771,1243871590271.4927,0
2024-09-21 00:00:00,63128.224540748255,63128.224540748255,63128.224540748255,63128.224540748255,35587830476.533394,1246475981189.1353,0
2024-09-22 00:00:00,63403.402349259355,63403.402349259355,63403.402349259355,63403.402349259355,12938083115.659332,1254104417392.48,0
2024-09-23 00:00:00,63582.59956924825,63582.59956924825,63582.59956924825,63582.59956924825,20349365412.816723,1255899286380.1958,0
2024-09-24 00:00:00,63327.02654450202,63327.02654450202,63327.02654450202,63327.02654450202,23998847798.757656,1251095079247.0432,0
2024-09-25 00:00:00,64334.14274876097,64334.14274876097,64334.14274876097,64334.14274876097,31490984593.70592,1271183646356.5713,0
2024-09-26 00:00:00,63151.89959401337,63151.89959401337,63151.89959401337,63151.89959401337,26087643765.748165,1245721254991.302,0
2024-09-27 00:00:00,65130.76884023231,65130.76884023231,65130.76884023231,65130.76884023231,37995568903.94455,1287151352432.846,0
2024-09-28 00:00:00,65791.00212541742,65791.00212541742,65791.00212541742,65791.00212541742,32664917503.931107,1299708226182.0723,0
2024-09-29 00:00:00,65934.10709441357,65934.10709441357,65934.10709441357,65934.10709441357,15342911002.84781,1303217687717.8518,0
